date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_defensive_basket_net_value,defensive_basket_sleeve_factor
2014-11-06,1.1032485329526318,0.0,1.1032485329526318,1.1032485329526318,0,1.0,1.1032485329526318,1.1032485329526318
2014-11-07,1.1037711740078677,0.0,1.1037711740078677,1.1037711740078677,0,1.0,1.1037711740078677,1.1037711740078677
2014-11-10,1.1042940626534374,0.0,1.1042940626534374,1.1042940626534374,0,1.0,1.1042940626534374,1.1042940626534374
2014-11-11,1.1048171990066318,0.0,1.1048171990066318,1.1048171990066318,0,1.0,1.1048171990066318,1.1048171990066318
2014-11-12,1.105340583184797,0.0,1.105340583184797,1.105340583184797,0,1.0,1.105340583184797,1.105340583184797
2014-11-13,1.1058642153053353,0.0,1.1058642153053353,1.1058642153053353,0,1.0,1.1058642153053353,1.1058642153053353
2014-11-14,1.106388095485704,0.0,1.106388095485704,1.106388095485704,0,1.0,1.106388095485704,1.106388095485704
2014-11-17,1.1069122238434164,0.0,1.1069122238434164,1.1069122238434164,0,1.0,1.1069122238434164,1.1069122238434164
2014-11-18,1.1074366004960412,0.0,1.1074366004960412,1.1074366004960412,0,1.0,1.1074366004960412,1.1074366004960412
2014-11-19,1.107961225561203,0.0,1.107961225561203,1.107961225561203,0,1.0,1.107961225561203,1.107961225561203
2014-11-20,1.1084860991565821,0.0,1.1084860991565821,1.1084860991565821,0,1.0,1.1084860991565821,1.1084860991565821
2014-11-21,1.1090112213999146,0.0,1.1090112213999146,1.1090112213999146,0,1.0,1.1090112213999146,1.1090112213999146
2014-11-24,1.1095365924089924,0.0,1.1095365924089924,1.1095365924089924,0,1.0,1.1095365924089924,1.1095365924089924
2014-11-25,1.1100622123016628,0.0,1.1100622123016628,1.1100622123016628,0,1.0,1.1100622123016628,1.1100622123016628
2014-11-26,1.1105880811958295,0.0,1.1105880811958295,1.1105880811958295,0,1.0,1.1105880811958295,1.1105880811958295
2014-11-27,1.1111141992094515,0.0,1.1111141992094515,1.1111141992094515,0,1.0,1.1111141992094515,1.1111141992094515
2014-11-28,1.1116405664605442,0.0,1.1116405664605442,1.1116405664605442,0,1.0,1.1116405664605442,1.1116405664605442
2014-12-01,1.1121671830671787,0.0,1.1121671830671787,1.1121671830671787,0,1.0,1.1121671830671787,1.1121671830671787
2014-12-02,1.1126940491474817,0.0,1.1126940491474817,1.1126940491474817,0,1.0,1.1126940491474817,1.1126940491474817
2014-12-03,1.1132211648196364,0.0,1.1132211648196364,1.1132211648196364,0,1.0,1.1132211648196364,1.1132211648196364
2014-12-04,1.1137485302018817,0.0,1.1137485302018817,1.1137485302018817,0,1.0,1.1137485302018817,1.1137485302018817
2014-12-05,1.1142761454125125,0.0,1.1142761454125125,1.1142761454125125,0,1.0,1.1142761454125125,1.1142761454125125
2014-12-08,1.11480401056988,0.0,1.11480401056988,1.11480401056988,0,1.0,1.11480401056988,1.11480401056988
2014-12-09,1.1153321257923912,0.0,1.1153321257923912,1.1153321257923912,0,1.0,1.1153321257923912,1.1153321257923912
2014-12-10,1.115860491198509,0.0,1.115860491198509,1.115860491198509,0,1.0,1.115860491198509,1.115860491198509
2014-12-11,1.116389106906753,0.0,1.116389106906753,1.116389106906753,0,1.0,1.116389106906753,1.116389106906753
2014-12-12,1.1169179730356986,0.0,1.1169179730356986,1.1169179730356986,0,1.0,1.1169179730356986,1.1169179730356986
2014-12-15,1.1174470897039772,0.0,1.1174470897039772,1.1174470897039772,0,1.0,1.1174470897039772,1.1174470897039772
2014-12-16,1.1179764570302768,0.0,1.1179764570302768,1.1179764570302768,0,1.0,1.1179764570302768,1.1179764570302768
2014-12-17,1.1185060751333413,0.0,1.1185060751333413,1.1185060751333413,0,1.0,1.1185060751333413,1.1185060751333413
2014-12-18,1.119035944131971,0.0,1.119035944131971,1.119035944131971,0,1.0,1.119035944131971,1.119035944131971
2014-12-19,1.1195660641450227,0.0,1.1195660641450227,1.1195660641450227,0,1.0,1.1195660641450227,1.1195660641450227
2014-12-22,1.120096435291409,0.0,1.120096435291409,1.120096435291409,0,1.0,1.120096435291409,1.120096435291409
2014-12-23,1.120627057690099,0.0,1.120627057690099,1.120627057690099,0,1.0,1.120627057690099,1.120627057690099
2014-12-24,1.1211579314601183,0.0,1.1211579314601183,1.1211579314601183,0,1.0,1.1211579314601183,1.1211579314601183
2014-12-26,1.121689056720549,0.0,1.121689056720549,1.121689056720549,0,1.0,1.121689056720549,1.121689056720549
2014-12-29,1.1222204335905295,0.0,1.1222204335905295,1.1222204335905295,0,1.0,1.1222204335905295,1.1222204335905295
2014-12-30,1.1227520621892544,0.0,1.1227520621892544,1.1227520621892544,0,1.0,1.1227520621892544,1.1227520621892544
2015-01-02,1.1230105290195507,0.0,1.1230105290195507,1.1230105290195507,0,1.0,1.1230105290195507,1.1230105290195507
2015-01-05,1.1232690553510536,0.0,1.1232690553510536,1.1232690553510536,0,1.0,1.1232690553510536,1.1232690553510536
2015-01-06,1.1235276411974608,0.0,1.1235276411974608,1.1235276411974608,0,1.0,1.1235276411974608,1.1235276411974608
2015-01-07,1.123786286572473,0.0,1.123786286572473,1.123786286572473,0,1.0,1.123786286572473,1.123786286572473
2015-01-08,1.1240449914897943,0.0,1.1240449914897943,1.1240449914897943,0,1.0,1.1240449914897943,1.1240449914897943
2015-01-09,1.1243037559631317,0.0,1.1243037559631317,1.1243037559631317,0,1.0,1.1243037559631317,1.1243037559631317
2015-01-12,1.1245625800061956,0.0,1.1245625800061956,1.1245625800061956,0,1.0,1.1245625800061956,1.1245625800061956
2015-01-13,1.1248214636326994,0.0,1.1248214636326994,1.1248214636326994,0,1.0,1.1248214636326994,1.1248214636326994
2015-01-14,1.1250804068563596,0.0,1.1250804068563596,1.1250804068563596,0,1.0,1.1250804068563596,1.1250804068563596
2015-01-15,1.125339409690896,0.0,1.125339409690896,1.125339409690896,0,1.0,1.125339409690896,1.125339409690896
2015-01-16,1.1255984721500316,0.0,1.1255984721500316,1.1255984721500316,0,1.0,1.1255984721500316,1.1255984721500316
2015-01-19,1.1258575942474924,0.0,1.1258575942474924,1.1258575942474924,0,1.0,1.1258575942474924,1.1258575942474924
2015-01-20,1.1261167759970079,0.0,1.1261167759970079,1.1261167759970079,0,1.0,1.1261167759970079,1.1261167759970079
2015-01-21,1.12637601741231,0.0,1.12637601741231,1.12637601741231,0,1.0,1.12637601741231,1.12637601741231
2015-01-22,1.1266353185071347,0.0,1.1266353185071347,1.1266353185071347,0,1.0,1.1266353185071347,1.1266353185071347
2015-01-23,1.1268946792952206,0.0,1.1268946792952206,1.1268946792952206,0,1.0,1.1268946792952206,1.1268946792952206
2015-01-26,1.1271540997903096,0.0,1.1271540997903096,1.1271540997903096,0,1.0,1.1271540997903096,1.1271540997903096
2015-01-27,1.1274135800061467,0.0,1.1274135800061467,1.1274135800061467,0,1.0,1.1274135800061467,1.1274135800061467
2015-01-28,1.12767311995648,0.0,1.12767311995648,1.12767311995648,0,1.0,1.12767311995648,1.12767311995648
2015-01-29,1.127932719655061,0.0,1.127932719655061,1.127932719655061,0,1.0,1.127932719655061,1.127932719655061
2015-01-30,1.1281923791156443,0.0,1.1281923791156443,1.1281923791156443,0,1.0,1.1281923791156443,1.1281923791156443
2015-02-02,1.1284520983519875,0.0,1.1284520983519875,1.1284520983519875,0,1.0,1.1284520983519875,1.1284520983519875
2015-02-03,1.1287118773778515,0.0,1.1287118773778515,1.1287118773778515,0,1.0,1.1287118773778515,1.1287118773778515
2015-02-04,1.1289717162070003,0.0,1.1289717162070003,1.1289717162070003,0,1.0,1.1289717162070003,1.1289717162070003
2015-02-05,1.1292316148532013,0.0,1.1292316148532013,1.1292316148532013,0,1.0,1.1292316148532013,1.1292316148532013
2015-02-06,1.1294915733302247,0.0,1.1294915733302247,1.1294915733302247,0,1.0,1.1294915733302247,1.1294915733302247
2015-02-09,1.129751591651844,0.0,1.129751591651844,1.129751591651844,0,1.0,1.129751591651844,1.129751591651844
2015-02-10,1.1300116698318359,0.0,1.1300116698318359,1.1300116698318359,0,1.0,1.1300116698318359,1.1300116698318359
2015-02-11,1.1302718078839806,0.0,1.1302718078839806,1.1302718078839806,0,1.0,1.1302718078839806,1.1302718078839806
2015-02-12,1.130532005822061,0.0,1.130532005822061,1.130532005822061,0,1.0,1.130532005822061,1.130532005822061
2015-02-13,1.1307922636598633,0.0,1.1307922636598633,1.1307922636598633,0,1.0,1.1307922636598633,1.1307922636598633
2015-02-16,1.131052581411177,0.0,1.131052581411177,1.131052581411177,0,1.0,1.131052581411177,1.131052581411177
2015-02-17,1.1313129590897943,0.0,1.1313129590897943,1.1313129590897943,0,1.0,1.1313129590897943,1.1313129590897943
2015-02-23,1.1315733967095116,0.0,1.1315733967095116,1.1315733967095116,0,1.0,1.1315733967095116,1.1315733967095116
2015-02-24,1.1318338942841275,0.0,1.1318338942841275,1.1318338942841275,0,1.0,1.1318338942841275,1.1318338942841275
2015-02-25,1.132094451827444,0.0,1.132094451827444,1.132094451827444,0,1.0,1.132094451827444,1.132094451827444
2015-02-26,1.1323550693532667,0.0,1.1323550693532667,1.1323550693532667,0,1.0,1.1323550693532667,1.1323550693532667
2015-02-27,1.1326157468754037,0.0,1.1326157468754037,1.1326157468754037,0,1.0,1.1326157468754037,1.1326157468754037
2015-03-02,1.1328764844076669,0.0,1.1328764844076669,1.1328764844076669,0,1.0,1.1328764844076669,1.1328764844076669
2015-03-03,1.133137281963871,0.0,1.133137281963871,1.133137281963871,0,1.0,1.133137281963871,1.133137281963871
2015-03-04,1.133398139557834,0.0,1.133398139557834,1.133398139557834,0,1.0,1.133398139557834,1.133398139557834
2015-03-05,1.1336590572033773,0.0,1.1336590572033773,1.1336590572033773,0,1.0,1.1336590572033773,1.1336590572033773
2015-03-06,1.1339200349143252,0.0,1.1339200349143252,1.1339200349143252,0,1.0,1.1339200349143252,1.1339200349143252
2015-03-09,1.1341810727045052,0.0,1.1341810727045052,1.1341810727045052,0,1.0,1.1341810727045052,1.1341810727045052
2015-03-10,1.1344421705877479,0.0,1.1344421705877479,1.1344421705877479,0,1.0,1.1344421705877479,1.1344421705877479
2015-03-11,1.1347033285778874,0.0,1.1347033285778874,1.1347033285778874,0,1.0,1.1347033285778874,1.1347033285778874
2015-03-12,1.1349645466887608,0.0,1.1349645466887608,1.1349645466887608,0,1.0,1.1349645466887608,1.1349645466887608
2015-03-13,1.1352258249342082,0.0,1.1352258249342082,1.1352258249342082,0,1.0,1.1352258249342082,1.1352258249342082
2015-03-16,1.1354871633280734,0.0,1.1354871633280734,1.1354871633280734,0,1.0,1.1354871633280734,1.1354871633280734
2015-03-17,1.135748561884203,0.0,1.135748561884203,1.135748561884203,0,1.0,1.135748561884203,1.135748561884203
2015-03-18,1.1360100206164465,0.0,1.1360100206164465,1.1360100206164465,0,1.0,1.1360100206164465,1.1360100206164465
2015-03-19,1.1362715395386573,0.0,1.1362715395386573,1.1362715395386573,0,1.0,1.1362715395386573,1.1362715395386573
2015-03-20,1.1365331186646914,0.0,1.1365331186646914,1.1365331186646914,0,1.0,1.1365331186646914,1.1365331186646914
2015-03-23,1.1367947580084083,0.0,1.1367947580084083,1.1367947580084083,0,1.0,1.1367947580084083,1.1367947580084083
2015-03-24,1.1370564575836708,0.0,1.1370564575836708,1.1370564575836708,0,1.0,1.1370564575836708,1.1370564575836708
2015-03-25,1.1373182174043446,0.0,1.1373182174043446,1.1373182174043446,0,1.0,1.1373182174043446,1.1373182174043446
2015-03-26,1.1375800374842986,0.0,1.1375800374842986,1.1375800374842986,0,1.0,1.1375800374842986,1.1375800374842986
2015-03-27,1.1378419178374048,0.0,1.1378419178374048,1.1378419178374048,0,1.0,1.1378419178374048,1.1378419178374048
2015-03-30,1.138103858477539,0.0,1.138103858477539,1.138103858477539,0,1.0,1.138103858477539,1.138103858477539
2015-03-31,1.1383658594185795,0.0,1.1383658594185795,1.1383658594185795,0,1.0,1.1383658594185795,1.1383658594185795
2015-04-01,1.138381014986169,0.0,1.138381014986169,1.138381014986169,0,1.0,1.138381014986169,1.138381014986169
2015-04-02,1.1383961707555315,0.0,1.1383961707555315,1.1383961707555315,0,1.0,1.1383961707555315,1.1383961707555315
2015-04-03,1.1384113267266693,0.0,1.1384113267266693,1.1384113267266693,0,1.0,1.1384113267266693,1.1384113267266693
2015-04-06,1.1384264828995851,0.0,1.1384264828995851,1.1384264828995851,0,1.0,1.1384264828995851,1.1384264828995851
2015-04-07,1.138441639274282,0.0,1.138441639274282,1.138441639274282,0,1.0,1.138441639274282,1.138441639274282
2015-04-08,1.1384567958507623,0.0,1.1384567958507623,1.1384567958507623,0,1.0,1.1384567958507623,1.1384567958507623
2015-04-09,1.1384719526290288,0.0,1.1384719526290288,1.1384719526290288,0,1.0,1.1384719526290288,1.1384719526290288
2015-04-10,1.138487109609084,0.0,1.138487109609084,1.138487109609084,0,1.0,1.138487109609084,1.138487109609084
2015-04-13,1.138502266790931,0.0,1.138502266790931,1.138502266790931,0,1.0,1.138502266790931,1.138502266790931
2015-04-14,1.1385174241745721,0.0,1.1385174241745721,1.1385174241745721,0,1.0,1.1385174241745721,1.1385174241745721
2015-04-15,1.1385325817600103,0.0,1.1385325817600103,1.1385325817600103,0,1.0,1.1385325817600103,1.1385325817600103
2015-04-16,1.138547739547248,0.0,1.138547739547248,1.138547739547248,0,1.0,1.138547739547248,1.138547739547248
2015-04-17,1.1385628975362883,0.0,1.1385628975362883,1.1385628975362883,0,1.0,1.1385628975362883,1.1385628975362883
2015-04-20,1.1385780557271332,0.0,1.1385780557271332,1.1385780557271332,0,1.0,1.1385780557271332,1.1385780557271332
2015-04-21,1.1385932141197859,0.0,1.1385932141197859,1.1385932141197859,0,1.0,1.1385932141197859,1.1385932141197859
2015-04-22,1.138608372714249,0.0,1.138608372714249,1.138608372714249,0,1.0,1.138608372714249,1.138608372714249
2015-04-23,1.1386235315105253,0.0,1.1386235315105253,1.1386235315105253,0,1.0,1.1386235315105253,1.1386235315105253
2015-04-24,1.1386386905086172,0.0,1.1386386905086172,1.1386386905086172,0,1.0,1.1386386905086172,1.1386386905086172
2015-04-27,1.1386538497085277,0.0,1.1386538497085277,1.1386538497085277,0,1.0,1.1386538497085277,1.1386538497085277
2015-04-28,1.1386690091102591,0.0,1.1386690091102591,1.1386690091102591,0,1.0,1.1386690091102591,1.1386690091102591
2015-04-29,1.1386841687138145,0.0,1.1386841687138145,1.1386841687138145,0,1.0,1.1386841687138145,1.1386841687138145
2015-04-30,1.1386993285191964,0.0,1.1386993285191964,1.1386993285191964,0,1.0,1.1386993285191964,1.1386993285191964
2015-05-04,1.1387144885264073,0.0,1.1387144885264073,1.1387144885264073,0,1.0,1.1387144885264073,1.1387144885264073
2015-05-06,1.1387296487354501,0.0,1.1387296487354501,1.1387296487354501,0,1.0,1.1387296487354501,1.1387296487354501
2015-05-07,1.1387448091463275,0.0,1.1387448091463275,1.1387448091463275,0,1.0,1.1387448091463275,1.1387448091463275
2015-05-08,1.1387599697590423,0.0,1.1387599697590423,1.1387599697590423,0,1.0,1.1387599697590423,1.1387599697590423
2015-05-11,1.138775130573597,0.0,1.138775130573597,1.138775130573597,0,1.0,1.138775130573597,1.138775130573597
2015-05-12,1.1387902915899941,0.0,1.1387902915899941,1.1387902915899941,0,1.0,1.1387902915899941,1.1387902915899941
2015-05-13,1.1388054528082368,0.0,1.1388054528082368,1.1388054528082368,0,1.0,1.1388054528082368,1.1388054528082368
2015-05-14,1.1388206142283273,0.0,1.1388206142283273,1.1388206142283273,0,1.0,1.1388206142283273,1.1388206142283273
2015-05-15,1.1388357758502685,0.0,1.1388357758502685,1.1388357758502685,0,1.0,1.1388357758502685,1.1388357758502685
2015-05-18,1.1388509376740632,0.0,1.1388509376740632,1.1388509376740632,0,1.0,1.1388509376740632,1.1388509376740632
2015-05-19,1.138866099699714,0.0,1.138866099699714,1.138866099699714,0,1.0,1.138866099699714,1.138866099699714
2015-05-20,1.1388812619272235,0.0,1.1388812619272235,1.1388812619272235,0,1.0,1.1388812619272235,1.1388812619272235
2015-05-21,1.1388964243565944,0.0,1.1388964243565944,1.1388964243565944,0,1.0,1.1388964243565944,1.1388964243565944
2015-05-22,1.1389115869878295,0.0,1.1389115869878295,1.1389115869878295,0,1.0,1.1389115869878295,1.1389115869878295
2015-05-26,1.1389267498209312,0.0,1.1389267498209312,1.1389267498209312,0,1.0,1.1389267498209312,1.1389267498209312
2015-05-27,1.1389419128559024,0.0,1.1389419128559024,1.1389419128559024,0,1.0,1.1389419128559024,1.1389419128559024
2015-05-28,1.1389570760927459,0.0,1.1389570760927459,1.1389570760927459,0,1.0,1.1389570760927459,1.1389570760927459
2015-05-29,1.1389722395314643,0.0,1.1389722395314643,1.1389722395314643,0,1.0,1.1389722395314643,1.1389722395314643
2015-06-01,1.1389874031720602,0.0,1.1389874031720602,1.1389874031720602,0,1.0,1.1389874031720602,1.1389874031720602
2015-06-02,1.1390025670145363,0.0,1.1390025670145363,1.1390025670145363,0,1.0,1.1390025670145363,1.1390025670145363
2015-06-03,1.1390177310588954,0.0,1.1390177310588954,1.1390177310588954,0,1.0,1.1390177310588954,1.1390177310588954
2015-06-04,1.13903289530514,0.0,1.13903289530514,1.13903289530514,0,1.0,1.13903289530514,1.13903289530514
2015-06-05,1.139048059753273,0.0,1.139048059753273,1.139048059753273,0,1.0,1.139048059753273,1.139048059753273
2015-06-08,1.139063224403297,0.0,1.139063224403297,1.139063224403297,0,1.0,1.139063224403297,1.139063224403297
2015-06-09,1.1390783892552148,0.0,1.1390783892552148,1.1390783892552148,0,1.0,1.1390783892552148,1.1390783892552148
2015-06-10,1.1390935543090288,0.0,1.1390935543090288,1.1390935543090288,0,1.0,1.1390935543090288,1.1390935543090288
2015-06-11,1.139108719564742,0.0,1.139108719564742,1.139108719564742,0,1.0,1.139108719564742,1.139108719564742
2015-06-12,1.1391238850223568,0.0,1.1391238850223568,1.1391238850223568,0,1.0,1.1391238850223568,1.1391238850223568
2015-06-15,1.1391390506818762,0.0,1.1391390506818762,1.1391390506818762,0,1.0,1.1391390506818762,1.1391390506818762
2015-06-16,1.1391542165433026,0.0,1.1391542165433026,1.1391542165433026,0,1.0,1.1391542165433026,1.1391542165433026
2015-06-17,1.139169382606639,0.0,1.139169382606639,1.139169382606639,0,1.0,1.139169382606639,1.139169382606639
2015-06-18,1.1391845488718877,0.0,1.1391845488718877,1.1391845488718877,0,1.0,1.1391845488718877,1.1391845488718877
2015-06-19,1.1391997153390516,0.0,1.1391997153390516,1.1391997153390516,0,1.0,1.1391997153390516,1.1391997153390516
2015-06-22,1.1392148820081334,0.0,1.1392148820081334,1.1392148820081334,0,1.0,1.1392148820081334,1.1392148820081334
2015-06-23,1.1392300488791358,0.0,1.1392300488791358,1.1392300488791358,0,1.0,1.1392300488791358,1.1392300488791358
2015-06-24,1.1392452159520614,0.0,1.1392452159520614,1.1392452159520614,0,1.0,1.1392452159520614,1.1392452159520614
2015-06-25,1.139260383226913,0.0,1.139260383226913,1.139260383226913,0,1.0,1.139260383226913,1.139260383226913
2015-06-26,1.1392755507036931,0.0,1.1392755507036931,1.1392755507036931,0,1.0,1.1392755507036931,1.1392755507036931
2015-06-29,1.1392907183824046,0.0,1.1392907183824046,1.1392907183824046,0,1.0,1.1392907183824046,1.1392907183824046
2015-06-30,1.13930588626305,0.0,1.13930588626305,1.13930588626305,0,1.0,1.13930588626305,1.13930588626305
2015-07-01,1.139994125700842,0.0,1.139994125700842,1.139994125700842,0,1.0,1.139994125700842,1.139994125700842
2015-07-02,1.140682780894867,0.0,1.140682780894867,1.140682780894867,0,1.0,1.140682780894867,1.140682780894867
2015-07-03,1.141371852096278,0.0,1.141371852096278,1.141371852096278,0,1.0,1.141371852096278,1.141371852096278
2015-07-06,1.1420613395563795,0.0,1.1420613395563795,1.1420613395563795,0,1.0,1.1420613395563795,1.1420613395563795
