rebalance_period_end,available_date,execution_date,ticker,sector,value_score,rank,weight,entry_close
2013-09-30,2013-11-04,2013-11-05,ABT,Pharmaceutical Preparations,-0.2705872634904095,25,0.03333333333333333,29.306013107299805
2013-09-30,2013-11-04,2013-11-05,HD,Retail-Lumber & Other Building Materials Dealers,-0.2747804860270772,26,0.03333333333333333,57.29533767700195
2013-09-30,2013-11-04,2013-11-05,SBUX,Retail-Eating & Drinking Places,-0.2866112152426239,27,0.03333333333333333,31.894811630249023
2013-09-30,2013-11-04,2013-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",-0.33799054869800016,28,0.03333333333333333,80.74082946777344
2013-09-30,2013-11-04,2013-11-05,MRK,Pharmaceutical Preparations,-0.3651083438014008,29,0.03333333333333333,29.352863311767575
2013-09-30,2013-11-04,2013-11-05,MU,Semiconductors & Related Devices,-0.37298027827773184,30,0.03333333333333333,17.233327865600586
2013-12-31,2014-02-04,2014-02-05,AAPL,Electronic Computers,14.298615147147704,1,0.03333333333333333,15.869768142700195
2013-12-31,2014-02-04,2014-02-05,LRCX,"Special Industry Machinery, NEC",1.2376997355820318,2,0.03333333333333333,4.24071741104126
2013-12-31,2014-02-04,2014-02-05,TMUS,Radiotelephone Communications,1.0910814594203204,3,0.03333333333333333,30.52707290649414
2013-12-31,2014-02-04,2014-02-05,C,National Commercial Banks,0.7895462490269175,4,0.03333333333333333,34.68357849121094
2013-12-31,2014-02-04,2014-02-05,MA,"Services-Business Services, NEC",0.5452432958383218,5,0.03333333333333333,67.58172607421875
2013-12-31,2014-02-04,2014-02-05,T,Telephone Communications (No Radiotelephone),0.1712576042824126,6,0.03333333333333333,10.256001472473145
2013-12-31,2014-02-04,2014-02-05,WMT,Retail-Variety Stores,0.14580509616646722,7,0.03333333333333333,19.139938354492188
2013-12-31,2014-02-04,2014-02-05,VZ,Telephone Communications (No Radiotelephone),0.14463613096630185,8,0.03333333333333333,24.756521224975582
2013-12-31,2014-02-04,2014-02-05,UNP,"Railroads, Line-Haul Operating",0.013513373053524035,9,0.03333333333333333,65.86029815673828
2013-12-31,2014-02-04,2014-02-05,CVX,Petroleum Refining,-0.0039305585007787525,10,0.03333333333333333,65.31065368652344
2013-12-31,2014-02-04,2014-02-05,DHR,"Industrial Instruments For Measurement, Display, and Control",-0.009669291649766903,11,0.03333333333333333,29.39261245727539
2013-12-31,2014-02-04,2014-02-05,NFLX,Services-Video Tape Rental,-0.08210232410609111,12,0.03333333333333333,5.777429103851318
2013-12-31,2014-02-04,2014-02-05,PFE,Pharmaceutical Preparations,-0.08767707518505052,13,0.03333333333333333,17.231203079223633
2013-12-31,2014-02-04,2014-02-05,IBM,Computer & office Equipment,-0.1068141589399666,14,0.03333333333333333,101.6647720336914
2013-12-31,2014-02-04,2014-02-05,ELV,Hospital & Medical Service Plans,-0.1109425649374505,15,0.03333333333333333,71.72040557861328
2013-12-31,2014-02-04,2014-02-05,LMT,Guided Missiles & Space Vehicles & Parts,-0.1600690669257997,16,0.03333333333333333,107.65093231201172
2013-12-31,2014-02-04,2014-02-05,DUK,Electric & Other Services Combined,-0.17165038871989166,17,0.03333333333333333,41.63178634643555
2013-12-31,2014-02-04,2014-02-05,RTX,Aircraft Engines & Engine Parts,-0.17699432960007655,18,0.03333333333333333,51.04001235961914
2013-12-31,2014-02-04,2014-02-05,AXP,Finance Services,-0.18150543071081188,19,0.03333333333333333,70.55316162109375
2013-12-31,2014-02-04,2014-02-05,CSCO,Computer Communications Equipment,-0.19061282563694576,20,0.03333333333333333,15.136710166931152
2013-12-31,2014-02-04,2014-02-05,UNH,Hospital & Medical Service Plans,-0.24516773720495197,21,0.03333333333333333,57.95553588867188
2013-12-31,2014-02-04,2014-02-05,INTC,Semiconductors & Related Devices,-0.25466999752201175,22,0.03333333333333333,17.65749168395996
2013-12-31,2014-02-04,2014-02-05,HD,Retail-Lumber & Other Building Materials Dealers,-0.27028952640924264,23,0.03333333333333333,56.53271865844727
2013-12-31,2014-02-04,2014-02-05,MSFT,Services-Prepackaged Software,-0.27423713025255103,24,0.03333333333333333,29.65166664123535
2013-12-31,2014-02-04,2014-02-05,MCD,Retail-Eating  Places,-0.27481013311920416,25,0.03333333333333333,68.16802215576172
2013-12-31,2014-02-04,2014-02-05,MU,Semiconductors & Related Devices,-0.2950754092495423,26,0.03333333333333333,22.73394203186035
2013-12-31,2014-02-04,2014-02-05,ABT,Pharmaceutical Preparations,-0.33147508951813215,27,0.03333333333333333,28.673154830932617
2013-12-31,2014-02-04,2014-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",-0.3330387747454764,28,0.03333333333333333,81.02822875976562
2013-12-31,2014-02-04,2014-02-05,NKE,Rubber & Plastics Footwear,-0.34193207509202067,29,0.03333333333333333,30.173158645629883
2013-12-31,2014-02-04,2014-02-05,BMY,Pharmaceutical Preparations,-0.3455760329435831,30,0.03333333333333333,32.437381744384766
2014-03-31,2014-05-05,2014-05-06,AAPL,Electronic Computers,14.615290175405512,1,0.03333333333333333,18.5130672454834
2014-03-31,2014-05-05,2014-05-06,LRCX,"Special Industry Machinery, NEC",1.7395741504532025,2,0.03333333333333333,4.813785076141357
2014-03-31,2014-05-05,2014-05-06,NFLX,Services-Video Tape Rental,0.896509227547367,3,0.03333333333333333,4.659856796264648
2014-03-31,2014-05-05,2014-05-06,T,Telephone Communications (No Radiotelephone),0.6123679428732121,4,0.03333333333333333,11.544289588928224
2014-03-31,2014-05-05,2014-05-06,C,National Commercial Banks,0.4864878880800887,5,0.03333333333333333,34.17481994628906
2014-03-31,2014-05-05,2014-05-06,VZ,Telephone Communications (No Radiotelephone),0.3915716495761834,6,0.03333333333333333,25.450422286987305
2014-03-31,2014-05-05,2014-05-06,PFE,Pharmaceutical Preparations,0.18982898348038318,7,0.03333333333333333,16.545326232910156
2014-03-31,2014-05-05,2014-05-06,UNP,"Railroads, Line-Haul Operating",0.13439090661202147,8,0.03333333333333333,71.82283020019531
2014-03-31,2014-05-05,2014-05-06,WMT,Retail-Variety Stores,0.11975765779779138,9,0.03333333333333333,20.62220001220703
2014-03-31,2014-05-05,2014-05-06,DHR,"Industrial Instruments For Measurement, Display, and Control",0.06127865911982033,10,0.03333333333333333,29.460588455200195
2014-03-31,2014-05-05,2014-05-06,NEE,Electric Services,-0.008573325194621501,11,0.03333333333333333,17.85246467590332
2014-03-31,2014-05-05,2014-05-06,AEP,Electric Services,-0.018305510976857092,12,0.03333333333333333,34.23686218261719
2014-03-31,2014-05-05,2014-05-06,ELV,Hospital & Medical Service Plans,-0.03420757235147693,13,0.03333333333333333,86.09952545166016
2014-03-31,2014-05-05,2014-05-06,IBM,Computer & office Equipment,-0.10941060398139549,14,0.03333333333333333,111.4857177734375
2014-03-31,2014-05-05,2014-05-06,AXP,Finance Services,-0.12236066794573001,15,0.03333333333333333,72.82685089111328
2014-03-31,2014-05-05,2014-05-06,LMT,Guided Missiles & Space Vehicles & Parts,-0.1392104907680328,16,0.03333333333333333,118.0039520263672
2014-03-31,2014-05-05,2014-05-06,DUK,Electric & Other Services Combined,-0.15486233241842612,17,0.03333333333333333,44.17812728881836
2014-03-31,2014-05-05,2014-05-06,RTX,Aircraft Engines & Engine Parts,-0.15736703860277365,18,0.03333333333333333,55.15931701660156
2014-03-31,2014-05-05,2014-05-06,CVX,Petroleum Refining,-0.17382147880572818,19,0.03333333333333333,75.18598175048828
2014-03-31,2014-05-05,2014-05-06,CSCO,Computer Communications Equipment,-0.21862156775543484,20,0.03333333333333333,15.78004264831543
2014-03-31,2014-05-05,2014-05-06,MU,Semiconductors & Related Devices,-0.22401523217905228,21,0.03333333333333333,26.020660400390625
2014-03-31,2014-05-05,2014-05-06,UNH,Hospital & Medical Service Plans,-0.23726630250680772,22,0.03333333333333333,61.81151580810547
2014-03-31,2014-05-05,2014-05-06,HD,Retail-Lumber & Other Building Materials Dealers,-0.2729048192932181,23,0.03333333333333333,58.4897346496582
2014-03-31,2014-05-05,2014-05-06,UPS,Trucking & Courier Services (No Air),-0.28107380181720987,24,0.03333333333333333,62.4231071472168
2014-03-31,2014-05-05,2014-05-06,MSFT,Services-Prepackaged Software,-0.2843834628068125,25,0.03333333333333333,32.576210021972656
2014-03-31,2014-05-05,2014-05-06,MCD,Retail-Eating  Places,-0.28771400152178184,26,0.03333333333333333,74.16310119628906
2014-03-31,2014-05-05,2014-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",-0.3244514777095834,27,0.03333333333333333,79.46658325195312
2014-03-31,2014-05-05,2014-05-06,INTC,Semiconductors & Related Devices,-0.3317042350683501,28,0.03333333333333333,19.838499069213867
2014-03-31,2014-05-05,2014-05-06,JNJ,Pharmaceutical Preparations,-0.34217063356530275,29,0.03333333333333333,71.42356872558594
2014-03-31,2014-05-05,2014-05-06,NKE,Rubber & Plastics Footwear,-0.3503593432529589,30,0.03333333333333333,30.97313117980957
2014-06-30,2014-08-04,2014-08-05,NVDA,Semiconductors & Related Devices,13.028349516067001,1,0.03333333333333333,0.420077919960022
2014-06-30,2014-08-04,2014-08-05,LRCX,"Special Industry Machinery, NEC",3.588253967605695,2,0.03333333333333333,5.902407646179199
2014-06-30,2014-08-04,2014-08-05,AAPL,Electronic Computers,2.984603088437858,3,0.03333333333333333,20.85360336303711
2014-06-30,2014-08-04,2014-08-05,NFLX,Services-Video Tape Rental,1.612880911601473,4,0.03333333333333333,6.040713787078857
2014-06-30,2014-08-04,2014-08-05,BX,Investment Advice,1.4087382446413446,5,0.03333333333333333,18.013858795166016
2014-06-30,2014-08-04,2014-08-05,T,Telephone Communications (No Radiotelephone),1.319008590887834,6,0.03333333333333333,11.617108345031738
2014-06-30,2014-08-04,2014-08-05,C,National Commercial Banks,1.2329005193725489,7,0.03333333333333333,35.30973052978516
2014-06-30,2014-08-04,2014-08-05,PFE,Pharmaceutical Preparations,0.824220119746552,8,0.03333333333333333,16.256412506103516
2014-06-30,2014-08-04,2014-08-05,WMT,Retail-Variety Stores,0.715470123805315,9,0.03333333333333333,19.5076961517334
2014-06-30,2014-08-04,2014-08-05,DHR,"Industrial Instruments For Measurement, Display, and Control",0.4215837919808467,10,0.03333333333333333,29.90433120727539
2014-06-30,2014-08-04,2014-08-05,AEP,Electric Services,0.3914404962791551,11,0.03333333333333333,33.24933242797852
2014-06-30,2014-08-04,2014-08-05,VZ,Telephone Communications (No Radiotelephone),0.37157322801893744,12,0.03333333333333333,26.91124153137207
2014-06-30,2014-08-04,2014-08-05,NEE,Electric Services,0.2202558702940064,13,0.03333333333333333,17.017791748046875
2014-06-30,2014-08-04,2014-08-05,ELV,Hospital & Medical Service Plans,0.1796553442151751,14,0.03333333333333333,93.30422973632812
2014-06-30,2014-08-04,2014-08-05,AXP,Finance Services,0.14288087476074088,15,0.03333333333333333,73.16317749023438
2014-06-30,2014-08-04,2014-08-05,IBM,Computer & office Equipment,0.09302794264284583,16,0.03333333333333333,110.40585327148438
2014-06-30,2014-08-04,2014-08-05,DUK,Electric & Other Services Combined,0.04839190325716597,17,0.03333333333333333,43.386375427246094
2014-06-30,2014-08-04,2014-08-05,LMT,Guided Missiles & Space Vehicles & Parts,0.046671063927163636,18,0.03333333333333333,121.48363494873048
2014-06-30,2014-08-04,2014-08-05,RTX,Aircraft Engines & Engine Parts,0.02516916772805607,19,0.03333333333333333,50.18324661254883
2014-06-30,2014-08-04,2014-08-05,MU,Semiconductors & Related Devices,-0.17407142470613624,20,0.03333333333333333,30.321678161621094
2014-06-30,2014-08-04,2014-08-05,UNP,"Railroads, Line-Haul Operating",-0.20329130150975383,21,0.03333333333333333,75.4643325805664
2014-06-30,2014-08-04,2014-08-05,HD,Retail-Lumber & Other Building Materials Dealers,-0.20348754989031848,22,0.03333333333333333,60.81512451171875
2014-06-30,2014-08-04,2014-08-05,UPS,Trucking & Courier Services (No Air),-0.20742937790752056,23,0.03333333333333333,62.274295806884766
2014-06-30,2014-08-04,2014-08-05,MCD,Retail-Eating  Places,-0.21030313628786723,24,0.03333333333333333,69.19181060791016
2014-06-30,2014-08-04,2014-08-05,CVX,Petroleum Refining,-0.212276125161885,25,0.03333333333333333,75.82169342041016
2014-06-30,2014-08-04,2014-08-05,CSCO,Computer Communications Equipment,-0.23559746018171307,26,0.03333333333333333,17.47516632080078
2014-06-30,2014-08-04,2014-08-05,UNH,Hospital & Medical Service Plans,-0.23763638465439302,27,0.03333333333333333,66.83023071289062
2014-06-30,2014-08-04,2014-08-05,MSFT,Services-Prepackaged Software,-0.29504248911235975,28,0.03333333333333333,36.18235778808594
2014-06-30,2014-08-04,2014-08-05,NKE,Rubber & Plastics Footwear,-0.37344187989266686,29,0.03333333333333333,33.0792350769043
2014-06-30,2014-08-04,2014-08-05,TMUS,Radiotelephone Communications,-0.41754285674922437,30,0.03333333333333333,32.60387420654297
2014-09-30,2014-11-04,2014-11-05,NVDA,Semiconductors & Related Devices,12.681202307159147,1,0.03333333333333333,0.4809499084949493
2014-09-30,2014-11-04,2014-11-05,LRCX,"Special Industry Machinery, NEC",3.2465752657350193,2,0.03333333333333333,6.805685043334961
2014-09-30,2014-11-04,2014-11-05,AAPL,Electronic Computers,2.764095127857151,3,0.03333333333333333,23.984596252441406
2014-09-30,2014-11-04,2014-11-05,BX,Investment Advice,2.0286621984262685,4,0.03333333333333333,17.06395149230957
2014-09-30,2014-11-04,2014-11-05,T,Telephone Communications (No Radiotelephone),1.5013297964785934,5,0.03333333333333333,11.756916999816896
2014-09-30,2014-11-04,2014-11-05,C,National Commercial Banks,1.218824594288729,6,0.03333333333333333,39.8370246887207
2014-09-30,2014-11-04,2014-11-05,NFLX,Services-Video Tape Rental,1.1298076272064268,7,0.03333333333333333,5.434000015258789
2014-09-30,2014-11-04,2014-11-05,WMT,Retail-Variety Stores,0.7636682383952567,8,0.03333333333333333,20.803565979003903
2014-09-30,2014-11-04,2014-11-05,DHR,"Industrial Instruments For Measurement, Display, and Control",0.4642388654322713,9,0.03333333333333333,32.877872467041016
2014-09-30,2014-11-04,2014-11-05,PFE,Pharmaceutical Preparations,0.43798130763115295,10,0.03333333333333333,17.33799171447754
2014-09-30,2014-11-04,2014-11-05,VZ,Telephone Communications (No Radiotelephone),0.39252381398300695,11,0.03333333333333333,27.58513641357422
2014-09-30,2014-11-04,2014-11-05,AEP,Electric Services,0.34478902178226867,12,0.03333333333333333,39.457984924316406
2014-09-30,2014-11-04,2014-11-05,AXP,Finance Services,0.23324376217580509,13,0.03333333333333333,78.53038024902344
2014-09-30,2014-11-04,2014-11-05,IBM,Computer & office Equipment,0.2237462040042273,14,0.03333333333333333,96.05307006835938
2014-09-30,2014-11-04,2014-11-05,NEE,Electric Services,0.20227525339440267,15,0.03333333333333333,19.422239303588867
2014-09-30,2014-11-04,2014-11-05,ELV,Hospital & Medical Service Plans,0.17276400497944913,16,0.03333333333333333,107.71672058105467
2014-09-30,2014-11-04,2014-11-05,RTX,Aircraft Engines & Engine Parts,0.1554697467809283,17,0.03333333333333333,51.86547470092773
2014-09-30,2014-11-04,2014-11-05,DUK,Electric & Other Services Combined,0.05771512529071382,18,0.03333333333333333,51.61405563354492
2014-09-30,2014-11-04,2014-11-05,LMT,Guided Missiles & Space Vehicles & Parts,0.04983189124178106,19,0.03333333333333333,139.1246337890625
2014-09-30,2014-11-04,2014-11-05,CVX,Petroleum Refining,-0.0712626103561278,20,0.03333333333333333,71.62582397460938
2014-09-30,2014-11-04,2014-11-05,MU,Semiconductors & Related Devices,-0.09937139649703675,21,0.03333333333333333,32.876930236816406
2014-09-30,2014-11-04,2014-11-05,CSCO,Computer Communications Equipment,-0.14755067970799357,22,0.03333333333333333,17.735280990600586
2014-09-30,2014-11-04,2014-11-05,MCD,Retail-Eating  Places,-0.14991189435204416,23,0.03333333333333333,70.69287109375
2014-09-30,2014-11-04,2014-11-05,TMUS,Radiotelephone Communications,-0.20325987827333447,24,0.03333333333333333,27.44071578979492
2014-09-30,2014-11-04,2014-11-05,UNP,"Railroads, Line-Haul Operating",-0.2059869608853978,25,0.03333333333333333,90.1042251586914
2014-09-30,2014-11-04,2014-11-05,HD,Retail-Lumber & Other Building Materials Dealers,-0.20914407199655066,26,0.03333333333333333,73.1513442993164
2014-09-30,2014-11-04,2014-11-05,UPS,Trucking & Courier Services (No Air),-0.2205077605902114,27,0.03333333333333333,69.87611389160156
2014-09-30,2014-11-04,2014-11-05,UNH,Hospital & Medical Service Plans,-0.25640668162195634,28,0.03333333333333333,79.38709259033203
2014-09-30,2014-11-04,2014-11-05,MSFT,Services-Prepackaged Software,-0.27441786405944124,29,0.03333333333333333,40.44807815551758
2014-09-30,2014-11-04,2014-11-05,NKE,Rubber & Plastics Footwear,-0.3068091987324635,30,0.03333333333333333,40.839805603027344
2014-12-31,2015-02-04,2015-02-05,NVDA,Semiconductors & Related Devices,12.877423614270228,1,0.03333333333333333,0.4916229546070099
2014-12-31,2015-02-04,2015-02-05,LRCX,"Special Industry Machinery, NEC",3.30549644087497,2,0.03333333333333333,6.67398738861084
2014-12-31,2015-02-04,2015-02-05,AAPL,Electronic Computers,3.3009416510806284,3,0.03333333333333333,26.645137786865234
2014-12-31,2015-02-04,2015-02-05,NFLX,Services-Video Tape Rental,2.6015803578202616,4,0.03333333333333333,6.413000106811523
2014-12-31,2015-02-04,2015-02-05,C,National Commercial Banks,1.4387233863186697,5,0.03333333333333333,35.80338668823242
2014-12-31,2015-02-04,2015-02-05,BX,Investment Advice,1.3812610006714166,6,0.03333333333333333,20.86927032470703
2014-12-31,2015-02-04,2015-02-05,T,Telephone Communications (No Radiotelephone),1.3291792730362224,7,0.03333333333333333,11.848411560058594
2014-12-31,2015-02-04,2015-02-05,WMT,Retail-Variety Stores,0.4778137370746097,8,0.03333333333333333,23.49909210205078
2014-12-31,2015-02-04,2015-02-05,VZ,Telephone Communications (No Radiotelephone),0.35629446263386816,9,0.03333333333333333,26.536420822143555
2014-12-31,2015-02-04,2015-02-05,DHR,"Industrial Instruments For Measurement, Display, and Control",0.33839114213043753,10,0.03333333333333333,34.83512878417969
2014-12-31,2015-02-04,2015-02-05,AXP,Finance Services,0.3030683980574911,11,0.03333333333333333,72.20793914794922
2014-12-31,2015-02-04,2015-02-05,AEP,Electric Services,0.24418831142038736,12,0.03333333333333333,41.61714553833008
2014-12-31,2015-02-04,2015-02-05,PFE,Pharmaceutical Preparations,0.23961779112969003,13,0.03333333333333333,19.20859146118164
