rcept_no,rcept_dt,stock_code,event_category,is_correction,parse_status,residual_class,blocker_tags,taxonomy_root_cause,source_recovery_class,correction_confidence_5tier,correction_action_class,correction_supersession_ready,review_bucket,review_priority_note,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,recovered,human_validation_claimed
20160118800004,20160118,004200,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160128800663,20160128,051310,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160203800643,20160203,004740,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160216800017,20160216,016380,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160223900555,20160223,053590,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160223900750,20160223,086200,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160224900085,20160224,086200,resumption_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,no_link,zip_unparseable_requires_source_recovery,,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20160229800843,20160229,028050,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160309800063,20160309,159650,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160317900050,20160317,073570,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160318901158,20160318,141020,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160325800036,20160325,015540,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160328801000,20160328,007280,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160329801661,20160329,011720,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20160406900327,20160406,047770,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160407900312,20160407,047770,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160411900577,20160411,032040,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160420900491,20160420,032040,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20160429600510,20160429,228180,suspension_related,True,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|correction_manual_review_required|manual_review_required,,zip_unparseable_requires_source_recovery,medium_needs_manual,zip_unparseable_requires_source_recovery,blocked,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
